Iterator Time:10
No.452   Length:1.13476   Redius:2.26952   LeafAmount:0   
No.453   Length:0.954949   Redius:1.9099   LeafAmount:2   
No.454   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.455   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.456   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.457   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.458   Rule:B(l*0.6,w*0.85,y*0.6)
No.459   Length:1.10682   Redius:2.21363   LeafAmount:0   
No.460   Length:0.891199   Redius:1.7824   LeafAmount:2   
No.461   Length:1.13476   Redius:2.26952   LeafAmount:0   
No.462   Length:0.954949   Redius:1.9099   LeafAmount:2   
No.463   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.464   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.465   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.466   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.467   Rule:B(l*0.6,w*0.85,y*0.6)
No.468   Length:1.10682   Redius:2.21363   LeafAmount:0   
No.469   Length:0.891199   Redius:1.7824   LeafAmount:2   
No.470   Length:1.13476   Redius:2.26952   LeafAmount:0   
No.471   Length:0.954949   Redius:1.9099   LeafAmount:2   
No.472   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.473   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.474   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.475   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.476   Rule:B(l*0.6,w*0.85,y*0.6)
No.477   Length:1.10682   Redius:2.21363   LeafAmount:0   
No.478   Length:1.12159   Redius:2.24318   LeafAmount:0   
No.479   Length:1.13598   Redius:2.27197   LeafAmount:0   
No.480   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.481   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.482   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.483   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.484   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.485   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.486   Rule:B(l*0.6,w*0.85,y*0.6)
No.487   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.488   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.489   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.490   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.491   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.492   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.493   Rule:B(l*0.6,w*0.85,y*0.6)
No.494   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.495   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.496   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.497   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.498   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.499   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.500   Rule:B(l*0.6,w*0.85,y*0.6)
No.501   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.502   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.503   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.504   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.505   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.506   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.507   Rule:B(l*0.6,w*0.85,y*0.6)
No.508   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.509   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.510   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.511   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.512   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.513   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.514   Rule:B(l*0.6,w*0.85,y*0.6)
No.515   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.516   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.517   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.518   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.519   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.520   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.521   Rule:B(l*0.6,w*0.85,y*0.6)
No.522   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.523   Length:0.965508   Redius:1.93102   LeafAmount:2   
No.524   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.525   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.526   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.527   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.528   Rule:B(l*0.6,w*0.85,y*0.6)
No.529   Length:1.14883   Redius:2.29766   LeafAmount:0   
No.530   Length:1.16256   Redius:2.32512   LeafAmount:0   
No.531   Length:1.17597   Redius:2.35195   LeafAmount:0   
No.532   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.533   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.534   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.535   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.536   Rule:B(l*0.6,w*0.85,y*0.6)
No.537   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.538   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.539   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.540   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.541   Rule:B(l*0.6,w*0.85,y*0.6)
No.542   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.543   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.544   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.545   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.546   Rule:B(l*0.6,w*0.85,y*0.6)
No.547   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.548   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.549   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.550   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.551   Rule:B(l*0.6,w*0.85,y*0.6)
No.552   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.553   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.554   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.555   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.556   Rule:B(l*0.6,w*0.85,y*0.6)
No.557   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.558   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.559   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.560   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.561   Rule:B(l*0.6,w*0.85,y*0.6)
No.562   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.563   Length:0.517047   Redius:1.03409   LeafAmount:2   
No.564   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.565   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.566   Rule:B(l*0.6,w*0.85,y*0.6)
No.567   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.568   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.569   Length:0.517047   Redius:1.03409   LeafAmount:0   
No.570   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.571   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.572   Rule:B(l*0.6,w*0.85,y*0.6)
No.573   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.574   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.575   Rule:B(l*0.6,w*0.85,y*0.6)
No.576   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.577   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.578   Rule:B(l*0.6,w*0.85,y*0.6)
No.579   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.580   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.581   Rule:B(l*0.6,w*0.85,y*0.6)
No.582   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.583   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.584   Rule:B(l*0.6,w*0.85,y*0.6)
No.585   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.586   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.587   Rule:B(l*0.6,w*0.85,y*0.6)
No.588   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.589   Length:0.507661   Redius:1.01532   LeafAmount:2   
No.590   Rule:B(l*0.6,w*0.85,y*0.6)
No.591   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.592   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.593   Length:0.507661   Redius:1.01532   LeafAmount:0   
No.594   Rule:B(l*0.5,w*0.45,2)
No.595   Rule:B(l*0.5,w*0.45,3)
No.596   Rule:B(l*0.5,w*0.45,1)
No.597   Rule:B(l*0.5,w*0.45,1)
No.598   Rule:B(l*0.5,w*0.45,1)
No.599   Rule:B(l*0.5,w*0.45,1)
No.600   Rule:B(l*0.5,w*0.45,1)
No.601   Rule:A(l*0.89,w*0.75)
Segments:537   Leaves:504
